2019-07-15 11:03:46.047 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-15 11:03:46.052 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.536 seconds (JVM running for 4.659)
2019-07-15 11:04:00.811 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-15 11:04:00.811 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-15 11:04:00.819 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2019-07-15 11:04:00.920 [http-nio-8855-exec-1] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-15 11:04:13.949 [http-nio-8855-exec-7] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-15 11:04:14.222 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-15 11:04:14.232 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-15 11:06:47.896 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 10988 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-15 11:06:47.909 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-15 11:06:49.400 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-15 11:06:49.426 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-15 11:06:49.440 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-15 11:06:49.440 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 11:06:49.597 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 11:06:49.597 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1611 ms
2019-07-15 11:06:50.085 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b11ec7, org.springframework.security.web.context.SecurityContextPersistenceFilter@12e1024, org.springframework.security.web.header.HeaderWriterFilter@1909d1a, org.springframework.security.web.csrf.CsrfFilter@2d3909, org.springframework.security.web.authentication.logout.LogoutFilter@18b49d3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1d5874f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@50ad4b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@193ea79, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@fa5769, org.springframework.security.web.session.SessionManagementFilter@143922c, org.springframework.security.web.access.ExceptionTranslationFilter@1d5849e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1acd79e]
2019-07-15 11:06:50.264 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-15 11:06:50.452 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
